date,state,district,pincode,age_0_5,age_5_17,age_18_greater
31-12-2025,haryana,kurukshetra,136129,2,0,0
31-12-2025,haryana,kurukshetra,136131,1,2,0
31-12-2025,haryana,kurukshetra,136135,7,0,0
31-12-2025,haryana,mahendragarh,123028,5,1,0
31-12-2025,haryana,mahendragarh,123029,9,0,0
31-12-2025,haryana,nuh,122108,23,4,0
31-12-2025,haryana,palwal,121105,17,4,0
31-12-2025,haryana,panchkula,134109,1,1,0
31-12-2025,haryana,panipat,132102,0,1,0
31-12-2025,haryana,rewari,123302,3,0,0
31-12-2025,haryana,rohtak,124001,23,6,0
31-12-2025,haryana,rohtak,124112,6,0,0
31-12-2025,haryana,rohtak,124201,1,0,0
31-12-2025,haryana,rohtak,124401,2,0,0
31-12-2025,haryana,rohtak,124514,4,0,0
31-12-2025,haryana,sonipat,131021,6,2,0
31-12-2025,haryana,sonipat,131028,3,0,0
31-12-2025,haryana,sonipat,131103,2,0,0
31-12-2025,haryana,sonipat,131403,1,0,0
31-12-2025,haryana,yamunanagar,133103,4,0,0
31-12-2025,haryana,yamunanagar,133202,1,0,0
31-12-2025,haryana,yamunanagar,133206,3,0,0
31-12-2025,haryana,yamunanagar,135001,15,1,0
31-12-2025,haryana,yamunanagar,135101,2,0,0
31-12-2025,haryana,yamunanagar,135002,1,1,0
31-12-2025,himachal pradesh,bilaspur,174021,2,0,0
31-12-2025,himachal pradesh,bilaspur,174026,2,0,0
31-12-2025,himachal pradesh,chamba,176301,1,0,0
31-12-2025,himachal pradesh,chamba,176304,1,0,0
31-12-2025,himachal pradesh,chamba,176306,2,0,0
31-12-2025,himachal pradesh,chamba,176308,1,1,0
31-12-2025,himachal pradesh,chamba,176309,2,0,0
31-12-2025,himachal pradesh,chamba,176310,4,0,0
31-12-2025,himachal pradesh,chamba,176311,8,1,0
31-12-2025,himachal pradesh,chamba,176320,10,0,0
31-12-2025,himachal pradesh,chamba,176325,1,2,0
31-12-2025,himachal pradesh,hamirpur,174305,1,0,0
31-12-2025,himachal pradesh,hamirpur,177028,1,0,0
31-12-2025,himachal pradesh,kangra,176047,4,0,0
31-12-2025,himachal pradesh,kangra,176081,1,0,0
31-12-2025,himachal pradesh,kangra,176103,1,0,0
31-12-2025,himachal pradesh,kangra,176115,1,0,0
31-12-2025,himachal pradesh,kangra,176203,3,0,0
31-12-2025,himachal pradesh,kangra,176218,1,0,0
31-12-2025,himachal pradesh,kangra,177113,1,0,0
31-12-2025,himachal pradesh,kangra,177117,2,0,0
31-12-2025,himachal pradesh,kinnaur,172115,2,0,0
31-12-2025,himachal pradesh,kullu,175126,2,0,0
31-12-2025,himachal pradesh,kullu,175141,1,0,0
31-12-2025,himachal pradesh,mandi,175001,3,0,0
31-12-2025,himachal pradesh,mandi,175026,1,0,0
31-12-2025,himachal pradesh,mandi,175032,3,0,0
31-12-2025,himachal pradesh,mandi,175046,1,0,0
31-12-2025,himachal pradesh,mandi,175050,1,0,0
31-12-2025,himachal pradesh,mandi,176120,3,0,0
31-12-2025,himachal pradesh,shimla,171012,1,0,0
31-12-2025,himachal pradesh,shimla,171205,0,1,0
31-12-2025,himachal pradesh,shimla,171213,1,0,0
31-12-2025,himachal pradesh,shimla,171214,3,0,0
31-12-2025,himachal pradesh,shimla,172101,1,0,0
31-12-2025,himachal pradesh,solan,173205,6,0,0
31-12-2025,himachal pradesh,solan,173221,2,0,0
31-12-2025,himachal pradesh,una,174303,4,2,0
31-12-2025,himachal pradesh,una,174307,1,0,0
31-12-2025,himachal pradesh,una,174308,1,0,0
31-12-2025,himachal pradesh,una,174314,1,0,0
31-12-2025,himachal pradesh,una,174315,1,0,0
31-12-2025,himachal pradesh,una,177109,1,0,0
31-12-2025,himachal pradesh,una,177208,1,0,0
31-12-2025,jammu and kashmir,anantnag,192201,11,3,0
31-12-2025,jammu and kashmir,anantnag,192211,2,3,0
31-12-2025,jammu and kashmir,anantnag,192231,3,3,0
31-12-2025,jammu and kashmir,bandipora,193502,15,9,0
31-12-2025,jammu and kashmir,baramulla,193401,1,0,0
31-12-2025,jammu and kashmir,budgam,190018,5,0,0
31-12-2025,jammu and kashmir,doda,182147,2,2,0
31-12-2025,jammu and kashmir,jammu,180020,0,1,0
31-12-2025,jammu and kashmir,jammu,181132,2,1,0
31-12-2025,jammu and kashmir,jammu,181201,3,5,0
31-12-2025,jammu and kashmir,jammu,181204,2,0,0
31-12-2025,jammu and kashmir,kathua,184102,1,0,0
31-12-2025,jammu and kashmir,kathua,184143,5,2,0
31-12-2025,jammu and kashmir,kathua,184148,2,2,0
31-12-2025,jammu and kashmir,kathua,184201,4,0,0
31-12-2025,jammu and kashmir,kathua,184202,2,0,0
31-12-2025,jammu and kashmir,kathua,184204,5,1,0
31-12-2025,jammu and kashmir,kupwara,193303,5,0,0
31-12-2025,jammu and kashmir,pulwama,192122,3,1,0
31-12-2025,jammu and kashmir,pulwama,192304,1,0,0
31-12-2025,jammu and kashmir,punch,185102,7,5,0
31-12-2025,jammu and kashmir,rajouri,185135,1,3,0
31-12-2025,jammu and kashmir,rajouri,185155,2,1,0
31-12-2025,jammu and kashmir,ramban,182143,1,2,0
31-12-2025,jammu and kashmir,samba,181133,1,1,0
31-12-2025,jammu and kashmir,srinagar,190020,1,0,0
31-12-2025,jammu and kashmir,srinagar,191101,3,1,0
31-12-2025,jammu and kashmir,srinagar,191121,3,0,0
31-12-2025,jammu and kashmir,srinagar,191131,1,1,0
31-12-2025,jammu and kashmir,udhampur,182101,7,2,0
31-12-2025,jammu and kashmir,udhampur,182121,2,3,0
31-12-2025,jammu and kashmir,udhampur,182122,8,3,0
31-12-2025,jammu and kashmir,udhampur,182126,1,0,0
31-12-2025,jammu and kashmir,udhampur,182301,1,1,0
31-12-2025,jammu and kashmir,udhampur,184205,2,2,0
31-12-2025,jharkhand,bokaro,827001,1,4,0
31-12-2025,jharkhand,bokaro,827014,0,2,0
31-12-2025,jharkhand,bokaro,828134,14,10,0
31-12-2025,jharkhand,bokaro,828303,1,6,0
31-12-2025,jharkhand,bokaro,828404,0,3,0
31-12-2025,jharkhand,bokaro,829112,0,9,0
31-12-2025,jharkhand,bokaro,829114,0,6,0
31-12-2025,jharkhand,bokaro,829128,1,1,0
31-12-2025,jharkhand,chatra,825321,9,13,0
31-12-2025,jharkhand,deoghar,814120,7,10,0
31-12-2025,jharkhand,deoghar,815352,0,1,0
31-12-2025,jharkhand,deoghar,815353,36,53,1
31-12-2025,jharkhand,dhanbad,826004,7,7,2
31-12-2025,jharkhand,dhanbad,828110,0,1,0
31-12-2025,jharkhand,dhanbad,828113,5,4,0
31-12-2025,jharkhand,dhanbad,828122,1,4,0
31-12-2025,jharkhand,dhanbad,828125,0,1,0
31-12-2025,jharkhand,dhanbad,828129,0,0,1
31-12-2025,jharkhand,dhanbad,828131,0,1,0
31-12-2025,jharkhand,dhanbad,828133,0,1,0
31-12-2025,jharkhand,dhanbad,828201,4,11,0
31-12-2025,jharkhand,dhanbad,828205,11,14,0
31-12-2025,jharkhand,dhanbad,828207,0,1,0
31-12-2025,jharkhand,dhanbad,828301,0,4,0
31-12-2025,jharkhand,dhanbad,828305,2,2,0
31-12-2025,jharkhand,dhanbad,828306,2,5,0
31-12-2025,jharkhand,dhanbad,828401,3,3,0
31-12-2025,jharkhand,dumka,814102,3,12,0
31-12-2025,jharkhand,dumka,814103,3,14,0
31-12-2025,jharkhand,dumka,814110,2,13,0
31-12-2025,jharkhand,dumka,814144,0,6,0
31-12-2025,jharkhand,dumka,814145,5,19,0
31-12-2025,jharkhand,dumka,814148,0,4,0
31-12-2025,jharkhand,dumka,814151,3,19,0
31-12-2025,jharkhand,dumka,816118,2,11,0
31-12-2025,jharkhand,east singhbhum,831003,2,1,0
31-12-2025,jharkhand,east singhbhum,831004,1,4,0
31-12-2025,jharkhand,east singhbhum,832105,30,5,0
31-12-2025,jharkhand,garhwa,822115,1,0,0
31-12-2025,jharkhand,garhwa,822121,8,16,0
31-12-2025,jharkhand,giridih,815301,6,15,0
31-12-2025,jharkhand,giridih,815314,11,18,0
31-12-2025,jharkhand,giridih,815315,6,7,0
31-12-2025,jharkhand,giridih,815317,14,9,0
31-12-2025,jharkhand,giridih,825320,14,20,0
31-12-2025,jharkhand,giridih,825412,23,35,0
31-12-2025,jharkhand,giridih,825418,12,11,0
31-12-2025,jharkhand,godda,814153,7,8,1
31-12-2025,jharkhand,gumla,835201,1,0,0
31-12-2025,jharkhand,gumla,835207,13,14,0
31-12-2025,jharkhand,gumla,835208,8,27,0
31-12-2025,jharkhand,gumla,835230,2,4,0
31-12-2025,jharkhand,hazaribagh,825405,0,1,0
31-12-2025,jharkhand,hazaribagh,825313,7,2,0
31-12-2025,jharkhand,hazaribagh,825336,1,0,0
31-12-2025,jharkhand,hazaribagh,825402,15,6,0
31-12-2025,jharkhand,hazaribagh,829129,2,3,0
31-12-2025,jharkhand,jamtara,814166,2,5,0
31-12-2025,jharkhand,latehar,822111,2,10,0
31-12-2025,jharkhand,latehar,822119,6,5,0
31-12-2025,jharkhand,pakur,816105,2,2,0
31-12-2025,jharkhand,palamu,822116,1,0,0
31-12-2025,jharkhand,palamu,822110,15,8,0
31-12-2025,jharkhand,palamu,822124,19,13,0
31-12-2025,jharkhand,palamu,822125,1,0,0
31-12-2025,jharkhand,palamu,822131,4,6,0
31-12-2025,jharkhand,palamu,822132,2,1,0
31-12-2025,jharkhand,ramgarh,825314,0,5,0
31-12-2025,jharkhand,ramgarh,825325,1,1,0
31-12-2025,jharkhand,ramgarh,829122,2,6,0
31-12-2025,jharkhand,ranchi,829209,0,1,0
31-12-2025,jharkhand,ranchi,834002,4,7,0
31-12-2025,jharkhand,ranchi,834006,0,4,0
31-12-2025,jharkhand,ranchi,835102,7,2,0
31-12-2025,jharkhand,ranchi,835217,1,2,0
31-12-2025,jharkhand,ranchi,835219,8,8,0
31-12-2025,jharkhand,ranchi,835222,8,9,0
31-12-2025,jharkhand,ranchi,835225,2,13,0
31-12-2025,jharkhand,sahibganj,816102,13,12,1
31-12-2025,jharkhand,sahibganj,816105,1,5,0
31-12-2025,jharkhand,sahibganj,816108,0,1,0
31-12-2025,jharkhand,saraikela-kharsawan,831013,2,4,0
31-12-2025,jharkhand,saraikela-kharsawan,832401,16,7,0
31-12-2025,jharkhand,saraikela-kharsawan,832403,12,3,0
31-12-2025,jharkhand,saraikela-kharsawan,833219,3,1,0
31-12-2025,jharkhand,west singhbhum,831002,1,0,0
31-12-2025,jharkhand,west singhbhum,833102,18,24,0
31-12-2025,jharkhand,west singhbhum,833203,9,8,0
31-12-2025,jharkhand,west singhbhum,833213,1,0,0
31-12-2025,jharkhand,west singhbhum,833218,6,4,1
31-12-2025,jharkhand,west singhbhum,833221,1,3,0
31-12-2025,karnataka,bagalkote,587103,5,0,0
31-12-2025,karnataka,bagalkote,587121,2,2,0
31-12-2025,karnataka,bagalkote,587156,1,0,0
31-12-2025,karnataka,bagalkote,587312,10,3,0
31-12-2025,karnataka,bagalkote,587313,5,4,0
31-12-2025,karnataka,bagalkote,587330,9,3,0
31-12-2025,karnataka,bagalkote,587102,1,1,0
31-12-2025,karnataka,bagalkote,587125,1,0,0
31-12-2025,karnataka,bagalkote,587201,0,1,0
31-12-2025,karnataka,ballari,583102,2,0,0
31-12-2025,karnataka,ballari,583103,3,3,0
31-12-2025,karnataka,ballari,583119,3,0,0
31-12-2025,karnataka,bengaluru urban,560008,1,1,0
31-12-2025,karnataka,bengaluru urban,560017,1,2,0
31-12-2025,karnataka,bengaluru urban,560030,0,1,0
31-12-2025,karnataka,bengaluru urban,560048,2,1,0
31-12-2025,karnataka,bengaluru urban,560083,1,2,0
31-12-2025,karnataka,bengaluru urban,560096,1,0,0
31-12-2025,karnataka,bengaluru urban,560104,1,0,0
31-12-2025,karnataka,bengaluru urban,560105,1,2,0
31-12-2025,karnataka,bengaluru rural,562111,3,1,0
31-12-2025,karnataka,bengaluru rural,562132,3,0,0
31-12-2025,karnataka,belagavi,591110,1,0,0
31-12-2025,karnataka,belagavi,591117,3,0,0
31-12-2025,karnataka,belagavi,591125,1,0,0
31-12-2025,karnataka,belagavi,591126,6,0,0
31-12-2025,karnataka,belagavi,591217,1,1,0
31-12-2025,karnataka,belagavi,591219,1,0,0
31-12-2025,karnataka,belagavi,591224,3,1,0
31-12-2025,karnataka,belagavi,591227,2,1,0
31-12-2025,karnataka,belagavi,591237,2,1,0
31-12-2025,karnataka,belagavi,591238,2,1,0
31-12-2025,karnataka,belagavi,591247,0,1,0
31-12-2025,karnataka,belagavi,591248,7,0,0
31-12-2025,karnataka,belagavi,591310,1,0,0
31-12-2025,karnataka,belagavi,591316,1,0,0
31-12-2025,karnataka,belagavi,591340,2,1,0
31-12-2025,karnataka,belagavi,590001,2,0,0
31-12-2025,karnataka,belagavi,590003,0,1,0
31-12-2025,karnataka,belagavi,591102,2,4,0
31-12-2025,karnataka,belagavi,591106,2,0,0
31-12-2025,karnataka,belagavi,591114,3,0,0
31-12-2025,karnataka,belagavi,591121,1,0,0
31-12-2025,karnataka,belagavi,591124,1,1,0
31-12-2025,karnataka,belagavi,591125,1,0,0
31-12-2025,karnataka,belagavi,591129,2,1,0
31-12-2025,karnataka,belagavi,591215,2,1,0
31-12-2025,karnataka,belagavi,591224,0,3,0
31-12-2025,karnataka,belagavi,591232,4,0,0
31-12-2025,karnataka,belagavi,591236,1,1,0
31-12-2025,karnataka,belagavi,591265,2,2,0
31-12-2025,karnataka,belagavi,591312,4,0,0
31-12-2025,karnataka,belagavi,591313,0,1,0
31-12-2025,karnataka,ballari,583119,2,2,0
31-12-2025,karnataka,ballari,583120,4,1,0
31-12-2025,karnataka,ballari,583136,1,0,0
31-12-2025,karnataka,ballari,583224,0,1,0
31-12-2025,karnataka,bengaluru urban,560005,2,3,0
31-12-2025,karnataka,bengaluru urban,560010,2,3,1
31-12-2025,karnataka,bengaluru urban,560011,1,0,0
31-12-2025,karnataka,bengaluru urban,560013,1,2,0
31-12-2025,karnataka,bengaluru urban,560021,1,1,0
31-12-2025,karnataka,bengaluru urban,560032,9,3,0
31-12-2025,karnataka,bengaluru urban,560036,0,3,2
31-12-2025,karnataka,bengaluru urban,560037,5,7,6
31-12-2025,karnataka,bengaluru urban,560043,3,7,8
31-12-2025,karnataka,bengaluru urban,560048,3,0,5
31-12-2025,karnataka,bengaluru urban,560056,3,4,0
31-12-2025,karnataka,bengaluru urban,560058,5,2,0
31-12-2025,karnataka,bengaluru urban,560061,5,2,1
31-12-2025,karnataka,bengaluru urban,560084,4,1,0
31-12-2025,karnataka,bengaluru urban,560085,6,0,0
31-12-2025,karnataka,bengaluru urban,560087,7,8,2
31-12-2025,karnataka,bengaluru urban,560098,2,3,0
31-12-2025,karnataka,bengaluru urban,560103,3,1,2
31-12-2025,karnataka,bengaluru urban,560105,4,3,1
31-12-2025,karnataka,bengaluru urban,562107,3,3,1
31-12-2025,karnataka,bengaluru urban,562157,1,1,0
31-12-2025,karnataka,bengaluru urban,562162,0,1,0
31-12-2025,karnataka,bengaluru urban,562119,0,9,0
31-12-2025,karnataka,bidar,585226,13,1,1
31-12-2025,karnataka,vijayapura,586111,0,1,0
31-12-2025,karnataka,vijayapura,586114,2,0,1
31-12-2025,karnataka,vijayapura,586129,1,0,0
31-12-2025,karnataka,vijayapura,586203,1,1,0
31-12-2025,karnataka,vijayapura,586204,3,1,0
31-12-2025,karnataka,chamarajanagara,571123,1,0,0
31-12-2025,karnataka,chamarajanagara,571441,1,0,0
31-12-2025,karnataka,chikkamagaluru,577101,1,1,0
31-12-2025,karnataka,chikkamagaluru,577112,1,0,0
31-12-2025,karnataka,chikkamagaluru,577122,1,0,0
31-12-2025,karnataka,chikkamagaluru,577145,1,0,0
31-12-2025,karnataka,chikkamagaluru,577181,1,0,0
31-12-2025,karnataka,chikkaballapura,561206,1,2,0
31-12-2025,karnataka,chikkaballapura,561208,12,1,0
31-12-2025,karnataka,chikkaballapura,561212,1,0,0
31-12-2025,karnataka,chikkaballapura,562101,6,2,0
31-12-2025,karnataka,chikkaballapura,563161,1,0,0
31-12-2025,karnataka,chikkamagaluru,577228,2,3,0
31-12-2025,karnataka,chitradurga,577511,2,3,0
31-12-2025,karnataka,chitradurga,577515,1,0,0
31-12-2025,karnataka,chitradurga,577523,13,1,0
31-12-2025,karnataka,chitradurga,577524,1,0,0
31-12-2025,karnataka,chitradurga,577526,5,0,0
31-12-2025,karnataka,chitradurga,577529,5,0,0
31-12-2025,karnataka,chitradurga,577535,6,3,0
31-12-2025,karnataka,chitradurga,577538,4,1,0
31-12-2025,karnataka,chitradurga,577555,1,0,0
31-12-2025,karnataka,dakshina kannada,574144,0,1,0
31-12-2025,karnataka,dakshina kannada,574151,4,0,0
31-12-2025,karnataka,dakshina kannada,574211,0,1,0
31-12-2025,karnataka,dakshina kannada,574221,1,0,0
31-12-2025,karnataka,dakshina kannada,574222,1,0,0
31-12-2025,karnataka,dakshina kannada,574231,1,0,0
31-12-2025,karnataka,dakshina kannada,574233,0,2,0
31-12-2025,karnataka,dakshina kannada,574248,2,0,0
31-12-2025,karnataka,dakshina kannada,574279,0,2,0
31-12-2025,karnataka,dakshina kannada,574314,1,0,0
31-12-2025,karnataka,dakshina kannada,575001,1,3,0
31-12-2025,karnataka,dakshina kannada,575005,0,1,0
31-12-2025,karnataka,davanagere,577514,1,0,0
31-12-2025,karnataka,davanagere,577534,1,0,0
31-12-2025,karnataka,davanagere,583125,0,1,0
31-12-2025,karnataka,davanagere,577217,2,0,0
31-12-2025,karnataka,davanagere,577221,2,1,0
31-12-2025,karnataka,davanagere,577223,1,1,0
31-12-2025,karnataka,davanagere,577225,2,1,0
31-12-2025,karnataka,davanagere,577512,1,0,0
31-12-2025,karnataka,davanagere,577514,1,1,0
31-12-2025,karnataka,davanagere,577534,3,0,0
31-12-2025,karnataka,dharwad,580001,0,1,0
31-12-2025,karnataka,dharwad,580002,1,1,0
31-12-2025,karnataka,dharwad,580007,3,1,0
31-12-2025,karnataka,dharwad,580023,8,0,0
31-12-2025,karnataka,dharwad,582208,5,0,0
31-12-2025,karnataka,gadag,582116,13,1,0
31-12-2025,karnataka,gadag,582118,6,2,0
31-12-2025,karnataka,gadag,582120,6,0,0
31-12-2025,karnataka,gadag,582211,2,1,0
31-12-2025,karnataka,kalaburagi,585222,2,0,0
31-12-2025,karnataka,kalaburagi,585225,7,0,0
31-12-2025,karnataka,kalaburagi,585265,0,3,0
31-12-2025,karnataka,kalaburagi,585302,1,3,0
31-12-2025,karnataka,kalaburagi,585311,0,2,0
31-12-2025,karnataka,kalaburagi,585317,3,1,0
31-12-2025,karnataka,hassan,573201,6,2,0
31-12-2025,karnataka,hassan,573212,0,1,0
31-12-2025,karnataka,haveri,581115,10,0,0
31-12-2025,karnataka,haveri,581120,4,0,0
31-12-2025,karnataka,haveri,581203,2,0,0
31-12-2025,karnataka,haveri,581211,2,0,0
31-12-2025,karnataka,haveri,581111,1,0,0
31-12-2025,karnataka,kalaburagi,585104,14,4,0
31-12-2025,karnataka,kalaburagi,585213,0,1,0
31-12-2025,karnataka,kalaburagi,585318,2,0,0
31-12-2025,karnataka,kalaburagi,585322,0,2,0
31-12-2025,karnataka,kodagu,571212,1,0,0
31-12-2025,karnataka,kodagu,571213,1,0,0
31-12-2025,karnataka,kodagu,571251,1,0,0
31-12-2025,karnataka,kolar,563115,0,1,0
31-12-2025,karnataka,kolar,563127,3,0,0
31-12-2025,karnataka,kolar,563160,0,1,0
31-12-2025,karnataka,koppal,583233,2,0,0
31-12-2025,karnataka,mandya,571415,2,0,0
31-12-2025,karnataka,mandya,571417,1,0,0
31-12-2025,karnataka,mandya,571432,2,0,0
31-12-2025,karnataka,mysuru,571102,6,1,0
31-12-2025,karnataka,mysuru,571119,2,0,0
31-12-2025,karnataka,mysuru,571120,3,1,0
31-12-2025,karnataka,mysuru,571121,3,0,0
31-12-2025,karnataka,mysuru,571311,3,1,0
31-12-2025,karnataka,mysuru,571602,2,0,0
31-12-2025,karnataka,mysuru,570001,1,0,0
31-12-2025,karnataka,mysuru,571101,2,0,0
31-12-2025,karnataka,mysuru,571105,4,1,0
31-12-2025,karnataka,mysuru,571107,0,1,0
31-12-2025,karnataka,mysuru,571121,0,1,0
31-12-2025,karnataka,mysuru,571124,3,1,0
31-12-2025,karnataka,mysuru,571604,3,0,0
31-12-2025,karnataka,raichur,584102,6,3,0
31-12-2025,karnataka,raichur,584115,5,8,0
31-12-2025,karnataka,raichur,584123,25,4,0
31-12-2025,karnataka,raichur,584124,3,4,0
31-12-2025,karnataka,raichur,584133,2,0,0
31-12-2025,karnataka,raichur,584134,1,0,0
31-12-2025,karnataka,raichur,584138,3,2,0
31-12-2025,karnataka,raichur,584202,4,3,0
31-12-2025,karnataka,ramanagara,562117,8,0,0
31-12-2025,karnataka,ramanagara,562126,1,0,0
31-12-2025,karnataka,ramanagara,562160,8,0,0
31-12-2025,karnataka,shivamogga,577203,9,0,0
31-12-2025,karnataka,shivamogga,577204,1,1,0
31-12-2025,karnataka,shivamogga,577227,2,1,0
31-12-2025,karnataka,shivamogga,577301,3,2,0
31-12-2025,karnataka,shivamogga,577417,1,0,0
31-12-2025,karnataka,tumakuru,572105,0,1,0
31-12-2025,karnataka,tumakuru,572112,0,1,0
31-12-2025,karnataka,tumakuru,572123,1,0,0
31-12-2025,karnataka,tumakuru,572127,2,2,0
31-12-2025,karnataka,tumakuru,572136,1,0,0
31-12-2025,karnataka,tumakuru,572201,1,0,0
31-12-2025,karnataka,tumakuru,572221,1,0,0
31-12-2025,karnataka,tumakuru,572106,1,0,0
31-12-2025,karnataka,tumakuru,572125,2,0,0
31-12-2025,karnataka,tumakuru,572130,1,0,0
31-12-2025,karnataka,tumakuru,572138,2,0,0
31-12-2025,karnataka,tumakuru,572214,1,0,0
31-12-2025,karnataka,udupi,574105,1,0,0
31-12-2025,karnataka,udupi,574108,0,1,0
31-12-2025,karnataka,udupi,574122,1,0,0
31-12-2025,karnataka,udupi,576101,2,1,0
31-12-2025,karnataka,udupi,576107,1,0,0
31-12-2025,karnataka,udupi,576112,1,1,0
31-12-2025,karnataka,udupi,576222,1,0,0
31-12-2025,karnataka,udupi,576231,1,0,0
31-12-2025,karnataka,uttara kannada,581129,1,0,0
31-12-2025,karnataka,uttara kannada,581320,5,0,0
31-12-2025,karnataka,uttara kannada,581325,3,1,0
31-12-2025,karnataka,uttara kannada,581327,1,0,0
31-12-2025,karnataka,uttara kannada,581333,2,0,0
31-12-2025,karnataka,uttara kannada,581348,1,0,0
31-12-2025,karnataka,uttara kannada,581359,1,1,0
31-12-2025,karnataka,uttara kannada,581411,0,1,0
31-12-2025,karnataka,uttara kannada,581423,1,0,0
31-12-2025,karnataka,vijayapura,586101,6,0,0
31-12-2025,karnataka,vijayapura,586102,0,1,0
31-12-2025,karnataka,vijayapura,586115,1,0,0
31-12-2025,karnataka,vijayapura,586120,2,1,0
31-12-2025,karnataka,vijayapura,586124,1,1,0
31-12-2025,karnataka,vijayapura,586202,2,4,0
31-12-2025,karnataka,vijayapura,586210,0,2,0
31-12-2025,karnataka,yadgir,585218,0,1,0
31-12-2025,karnataka,yadgir,585220,2,1,0
31-12-2025,karnataka,yadgir,585319,3,5,0
31-12-2025,karnataka,yadgir,585201,2,0,0
31-12-2025,karnataka,yadgir,585355,0,1,0
31-12-2025,kerala,alappuzha,688007,1,0,0
31-12-2025,kerala,alappuzha,688524,1,3,0
31-12-2025,kerala,alappuzha,688529,1,0,0
31-12-2025,kerala,alappuzha,689124,0,1,0
31-12-2025,kerala,alappuzha,689595,1,3,0
31-12-2025,kerala,alappuzha,689622,0,1,0
31-12-2025,kerala,alappuzha,690110,0,1,0
31-12-2025,kerala,ernakulam,682002,1,2,0
31-12-2025,kerala,ernakulam,682006,2,2,0
31-12-2025,kerala,ernakulam,682010,0,1,0
31-12-2025,kerala,ernakulam,682030,0,1,0
31-12-2025,kerala,ernakulam,682040,1,0,0
31-12-2025,kerala,ernakulam,682307,0,1,0
31-12-2025,kerala,ernakulam,682508,1,1,0
31-12-2025,kerala,ernakulam,683511,0,1,0
31-12-2025,kerala,ernakulam,683518,0,1,0
31-12-2025,kerala,ernakulam,683522,1,0,0
31-12-2025,kerala,ernakulam,683546,1,1,0
31-12-2025,kerala,ernakulam,683549,0,1,0
31-12-2025,kerala,ernakulam,683594,1,0,0
31-12-2025,kerala,ernakulam,686662,1,0,0
31-12-2025,kerala,ernakulam,686670,1,1,0
31-12-2025,kerala,ernakulam,686671,0,1,0
31-12-2025,kerala,ernakulam,686691,2,4,0
31-12-2025,kerala,idukki,685514,3,0,0
31-12-2025,kerala,idukki,685563,0,1,0
31-12-2025,kerala,idukki,685584,1,0,0
31-12-2025,kerala,idukki,685590,1,0,0
31-12-2025,kerala,idukki,685608,1,2,0
31-12-2025,kerala,idukki,685613,1,0,0
31-12-2025,kerala,kannur,670006,1,1,0
31-12-2025,kerala,kannur,670009,2,0,0
31-12-2025,kerala,kannur,670106,1,2,0
31-12-2025,kerala,kannur,670107,0,1,0
31-12-2025,kerala,kannur,670143,0,1,0
31-12-2025,kerala,kannur,670309,1,1,0
31-12-2025,kerala,kannur,670581,1,2,0
31-12-2025,kerala,kannur,670592,1,2,0
31-12-2025,kerala,kannur,670595,0,1,0
31-12-2025,kerala,kannur,670662,0,3,0
31-12-2025,kerala,kannur,670672,2,3,0
31-12-2025,kerala,kannur,670692,1,3,0
31-12-2025,kerala,kannur,670693,0,2,0
31-12-2025,kerala,kannur,670694,0,3,0
31-12-2025,kerala,kannur,670701,1,2,0
31-12-2025,kerala,kasaragod,671311,0,1,0
31-12-2025,kerala,kasaragod,671313,1,1,0
31-12-2025,kerala,kasaragod,671317,1,3,0
31-12-2025,kerala,kasaragod,671319,1,2,0
31-12-2025,kerala,kasaragod,671321,0,4,0
31-12-2025,kerala,kasaragod,671541,2,6,0
31-12-2025,kerala,kasaragod,671543,2,0,0
31-12-2025,kerala,kasaragod,671322,0,1,0
31-12-2025,kerala,kollam,689695,0,5,0
31-12-2025,kerala,kollam,690518,0,2,0
31-12-2025,kerala,kollam,690573,2,2,0
31-12-2025,kerala,kollam,690574,0,1,0
31-12-2025,kerala,kollam,691001,1,3,0
31-12-2025,kerala,kollam,691003,1,2,0
31-12-2025,kerala,kollam,691010,1,0,0
31-12-2025,kerala,kollam,691310,0,1,0
31-12-2025,kerala,kollam,691312,1,0,0
31-12-2025,kerala,kollam,691503,3,1,0
31-12-2025,kerala,kollam,691511,2,1,0
31-12-2025,kerala,kollam,691532,4,1,0
31-12-2025,kerala,kollam,691533,0,1,0
31-12-2025,kerala,kollam,691576,2,2,0
31-12-2025,kerala,kollam,691581,1,0,0
31-12-2025,kerala,kollam,691583,7,5,0
31-12-2025,kerala,kottayam,686003,3,0,0
31-12-2025,kerala,kottayam,686005,1,0,0
31-12-2025,kerala,kottayam,686010,1,1,0
31-12-2025,kerala,kottayam,686013,2,1,0
31-12-2025,kerala,kottayam,686016,0,2,0
31-12-2025,kerala,kottayam,686018,0,1,0
31-12-2025,kerala,kottayam,686020,1,0,0
31-12-2025,kerala,kottayam,686021,1,1,0
31-12-2025,kerala,kottayam,686144,0,1,0
31-12-2025,kerala,kottayam,686502,1,3,0
31-12-2025,kerala,kottayam,686508,1,0,0
31-12-2025,kerala,kottayam,686512,2,0,0
31-12-2025,kerala,kottayam,686513,0,1,0
31-12-2025,kerala,kottayam,686535,1,0,0
31-12-2025,kerala,kottayam,686540,1,1,0
31-12-2025,kerala,kottayam,686541,2,0,0
31-12-2025,kerala,kottayam,686576,0,1,0
31-12-2025,kerala,kottayam,686581,1,0,0
31-12-2025,kerala,kozhikode,673008,1,1,0
