date,state,district,pincode,demo_age_5_17,demo_age_17_
21-12-2025,telangana,mahabubnagar,509102,2,12
21-12-2025,telangana,mahabubnagar,509103,2,2
21-12-2025,telangana,mahabubnagar,509110,3,0
21-12-2025,telangana,mahabubnagar,509132,1,1
21-12-2025,telangana,mahabubnagar,509204,1,19
21-12-2025,telangana,mahabubnagar,509206,1,1
21-12-2025,telangana,mahabubnagar,509208,0,1
21-12-2025,telangana,mahabubnagar,509216,1,0
21-12-2025,telangana,mahabubnagar,509327,0,1
21-12-2025,telangana,mahabubnagar,509334,5,12
21-12-2025,telangana,mahabubnagar,509338,1,1
21-12-2025,telangana,mahabubnagar,509339,1,16
21-12-2025,telangana,mahabubnagar,509340,1,28
21-12-2025,telangana,mahabubnagar,509385,0,2
21-12-2025,telangana,mancherial,504205,4,25
21-12-2025,telangana,medak,502102,8,33
21-12-2025,telangana,medak,502117,0,1
21-12-2025,telangana,medak,502269,0,5
21-12-2025,telangana,medak,502273,0,1
21-12-2025,telangana,medak,502277,0,1
21-12-2025,telangana,medak,502290,0,1
21-12-2025,telangana,medak,502300,0,1
21-12-2025,telangana,medak,502321,0,1
21-12-2025,telangana,medak,502331,0,1
21-12-2025,telangana,mulugu,506165,3,23
21-12-2025,telangana,mulugu,506349,0,5
21-12-2025,telangana,mulugu,507136,4,26
21-12-2025,telangana,nagarkurnool,509320,0,7
21-12-2025,telangana,nagarkurnool,509326,1,0
21-12-2025,telangana,nagarkurnool,509349,0,3
21-12-2025,telangana,nagarkurnool,509385,1,9
21-12-2025,telangana,nalgonda,508004,0,4
21-12-2025,telangana,nalgonda,508202,2,11
21-12-2025,telangana,nalgonda,508203,1,0
21-12-2025,telangana,nalgonda,508248,2,23
21-12-2025,telangana,nalgonda,508254,2,3
21-12-2025,telangana,narayanpet,509204,3,8
21-12-2025,telangana,narayanpet,509351,1,20
21-12-2025,telangana,nirmal,504104,4,16
21-12-2025,telangana,nirmal,504202,4,12
21-12-2025,telangana,nirmal,504306,0,6
21-12-2025,telangana,nizamabad,503164,1,18
21-12-2025,telangana,nizamabad,503187,0,3
21-12-2025,telangana,nizamabad,503188,0,1
21-12-2025,telangana,nizamabad,503225,1,2
21-12-2025,telangana,nizamabad,503235,1,3
21-12-2025,telangana,nizamabad,503246,0,7
21-12-2025,telangana,nizamabad,503311,0,0
21-12-2025,telangana,peddapalli,505152,2,10
21-12-2025,telangana,peddapalli,505162,0,12
21-12-2025,telangana,peddapalli,505212,2,9
21-12-2025,telangana,rajanna sircilla,505401,0,4
21-12-2025,telangana,sangareddy,502032,14,82
21-12-2025,telangana,sangareddy,502221,0,4
21-12-2025,telangana,sangareddy,502228,0,2
21-12-2025,telangana,sangareddy,502273,2,5
21-12-2025,telangana,sangareddy,502293,1,1
21-12-2025,telangana,sangareddy,502295,3,5
21-12-2025,telangana,sangareddy,502313,0,6
21-12-2025,telangana,siddipet,502103,1,28
21-12-2025,telangana,siddipet,505466,1,7
21-12-2025,telangana,siddipet,505472,0,1
21-12-2025,telangana,siddipet,506223,3,11
21-12-2025,telangana,suryapet,508201,5,23
21-12-2025,telangana,suryapet,508221,3,12
21-12-2025,telangana,suryapet,508238,0,2
21-12-2025,telangana,wanaparthy,509105,1,14
21-12-2025,telangana,wanaparthy,509120,4,25
21-12-2025,telangana,wanaparthy,509130,1,12
21-12-2025,telangana,wanaparthy,509381,3,31
21-12-2025,telangana,warangal rural,506313,1,13
21-12-2025,telangana,warangal rural,506316,1,2
21-12-2025,telangana,warangal rural,506332,0,11
21-12-2025,telangana,warangal rural,506342,0,2
21-12-2025,telangana,warangal urban,506144,0,2
21-12-2025,telangana,yadadri bhuvanagiri,508113,4,11
21-12-2025,telangana,yadadri bhuvanagiri,508126,1,28
21-12-2025,telangana,yadadri bhuvanagiri,508223,0,4
21-12-2025,telangana,yadadri bhuvanagiri,508284,5,14
21-12-2025,telangana,yadadri bhuvanagiri,508285,1,10
21-12-2025,tripura,dhalai,799204,0,1
21-12-2025,tripura,dhalai,799285,1,0
21-12-2025,tripura,dhalai,799287,0,1
21-12-2025,tripura,north tripura,799270,0,2
21-12-2025,tripura,south tripura,799013,1,1
21-12-2025,tripura,south tripura,799101,0,1
21-12-2025,tripura,south tripura,799125,2,9
21-12-2025,tripura,south tripura,799143,0,7
21-12-2025,tripura,west tripura,799003,1,9
21-12-2025,tripura,west tripura,799035,3,9
21-12-2025,tripura,west tripura,799210,0,2
21-12-2025,tripura,west tripura,799211,0,2
21-12-2025,uttar pradesh,agra,282002,3,30
21-12-2025,uttar pradesh,agra,282005,4,28
21-12-2025,uttar pradesh,agra,282008,0,1
21-12-2025,uttar pradesh,agra,283110,2,16
21-12-2025,uttar pradesh,agra,283113,0,5
21-12-2025,uttar pradesh,agra,283121,1,8
21-12-2025,uttar pradesh,agra,283201,3,8
21-12-2025,uttar pradesh,aligarh,202126,2,3
21-12-2025,uttar pradesh,aligarh,202136,0,7
21-12-2025,uttar pradesh,aligarh,202139,0,2
21-12-2025,uttar pradesh,aligarh,202165,1,8
21-12-2025,uttar pradesh,aligarh,204213,1,0
21-12-2025,uttar pradesh,prayagraj,211004,1,5
21-12-2025,uttar pradesh,prayagraj,211010,0,10
21-12-2025,uttar pradesh,prayagraj,211019,1,17
21-12-2025,uttar pradesh,prayagraj,212301,3,35
21-12-2025,uttar pradesh,prayagraj,212307,2,13
21-12-2025,uttar pradesh,prayagraj,212405,1,4
21-12-2025,uttar pradesh,prayagraj,212503,0,9
21-12-2025,uttar pradesh,prayagraj,212507,2,26
21-12-2025,uttar pradesh,prayagraj,229413,0,1
21-12-2025,uttar pradesh,ambedkar nagar,224155,2,6
21-12-2025,uttar pradesh,ambedkar nagar,224231,1,10
21-12-2025,uttar pradesh,amethi,227807,2,8
21-12-2025,uttar pradesh,amethi,229304,0,5
21-12-2025,uttar pradesh,amethi,229305,0,9
21-12-2025,uttar pradesh,amethi,229802,0,7
21-12-2025,uttar pradesh,amroha,244236,1,12
21-12-2025,uttar pradesh,auraiya,206128,0,2
21-12-2025,uttar pradesh,auraiya,206241,2,10
21-12-2025,uttar pradesh,auraiya,206243,2,24
21-12-2025,uttar pradesh,auraiya,206247,0,14
21-12-2025,uttar pradesh,auraiya,206255,1,3
21-12-2025,uttar pradesh,ayodhya,224127,0,2
21-12-2025,uttar pradesh,ayodhya,224132,0,1
21-12-2025,uttar pradesh,ayodhya,224135,1,5
21-12-2025,uttar pradesh,ayodhya,224161,0,8
21-12-2025,uttar pradesh,azamgarh,223226,0,6
21-12-2025,uttar pradesh,azamgarh,223227,0,7
21-12-2025,uttar pradesh,azamgarh,276121,2,22
21-12-2025,uttar pradesh,azamgarh,276126,2,11
21-12-2025,uttar pradesh,azamgarh,276138,0,19
21-12-2025,uttar pradesh,azamgarh,276302,0,9
21-12-2025,uttar pradesh,azamgarh,276304,3,16
21-12-2025,uttar pradesh,azamgarh,276404,2,68
21-12-2025,uttar pradesh,baghpat,250602,0,2
21-12-2025,uttar pradesh,baghpat,250609,1,14
21-12-2025,uttar pradesh,baghpat,250619,1,4
21-12-2025,uttar pradesh,baghpat,250622,1,8
21-12-2025,uttar pradesh,baghpat,250625,1,8
21-12-2025,uttar pradesh,bahraich,271845,1,9
21-12-2025,uttar pradesh,bahraich,271855,12,51
21-12-2025,uttar pradesh,bahraich,271902,4,47
21-12-2025,uttar pradesh,bahraich,271903,2,26
21-12-2025,uttar pradesh,ballia,221711,2,16
21-12-2025,uttar pradesh,ballia,277001,1,24
21-12-2025,uttar pradesh,ballia,277201,0,1
21-12-2025,uttar pradesh,ballia,277202,1,6
21-12-2025,uttar pradesh,ballia,277203,0,1
21-12-2025,uttar pradesh,ballia,277204,0,4
21-12-2025,uttar pradesh,ballia,277209,1,12
21-12-2025,uttar pradesh,ballia,277219,0,3
21-12-2025,uttar pradesh,ballia,277403,0,2
21-12-2025,uttar pradesh,ballia,277502,0,2
21-12-2025,uttar pradesh,balrampur,271207,3,14
21-12-2025,uttar pradesh,banda,210125,1,18
21-12-2025,uttar pradesh,barabanki,225201,0,6
21-12-2025,uttar pradesh,barabanki,225205,0,3
21-12-2025,uttar pradesh,barabanki,225303,0,2
21-12-2025,uttar pradesh,barabanki,225404,0,5
21-12-2025,uttar pradesh,barabanki,225409,1,14
21-12-2025,uttar pradesh,barabanki,225301,0,5
21-12-2025,uttar pradesh,barabanki,225305,0,2
21-12-2025,uttar pradesh,barabanki,225405,0,1
21-12-2025,uttar pradesh,bareilly,262407,1,13
21-12-2025,uttar pradesh,basti,272128,0,5
21-12-2025,uttar pradesh,basti,272161,0,13
21-12-2025,uttar pradesh,basti,272302,1,17
21-12-2025,uttar pradesh,bhadohi,221310,0,2
21-12-2025,uttar pradesh,bhadohi,221314,0,1
21-12-2025,uttar pradesh,bijnor,246726,2,13
21-12-2025,uttar pradesh,bijnor,246727,0,3
21-12-2025,uttar pradesh,bijnor,246728,3,8
21-12-2025,uttar pradesh,bijnor,246762,3,62
21-12-2025,uttar pradesh,bijnor,246765,0,3
21-12-2025,uttar pradesh,budaun,202523,4,22
21-12-2025,uttar pradesh,budaun,202524,3,9
21-12-2025,uttar pradesh,budaun,202525,0,3
21-12-2025,uttar pradesh,budaun,243631,0,14
21-12-2025,uttar pradesh,budaun,243633,5,26
21-12-2025,uttar pradesh,bulandshahr,202389,1,9
21-12-2025,uttar pradesh,bulandshahr,202391,3,5
21-12-2025,uttar pradesh,bulandshahr,203132,1,4
21-12-2025,uttar pradesh,bulandshahr,203395,0,2
21-12-2025,uttar pradesh,bulandshahr,203402,0,1
21-12-2025,uttar pradesh,bulandshahr,203411,0,2
21-12-2025,uttar pradesh,chandauli,221110,1,4
21-12-2025,uttar pradesh,chandauli,232104,0,17
21-12-2025,uttar pradesh,chandauli,232107,1,6
21-12-2025,uttar pradesh,chitrakoot,210206,0,11
21-12-2025,uttar pradesh,deoria,274001,8,44
21-12-2025,uttar pradesh,deoria,274201,2,8
21-12-2025,uttar pradesh,deoria,274208,2,6
21-12-2025,uttar pradesh,deoria,274404,2,18
21-12-2025,uttar pradesh,deoria,274508,1,3
21-12-2025,uttar pradesh,deoria,274601,1,7
21-12-2025,uttar pradesh,deoria,274602,0,3
21-12-2025,uttar pradesh,deoria,274603,2,10
21-12-2025,uttar pradesh,etah,207001,5,40
21-12-2025,uttar pradesh,etah,207120,0,4
21-12-2025,uttar pradesh,etawah,206127,2,16
21-12-2025,uttar pradesh,etawah,206128,0,1
21-12-2025,uttar pradesh,etawah,206131,1,7
21-12-2025,uttar pradesh,ayodhya,224121,0,9
21-12-2025,uttar pradesh,ayodhya,224153,0,3
21-12-2025,uttar pradesh,ayodhya,224161,0,5
21-12-2025,uttar pradesh,ayodhya,224172,0,2
21-12-2025,uttar pradesh,ayodhya,224202,0,4
21-12-2025,uttar pradesh,ayodhya,224203,1,7
21-12-2025,uttar pradesh,ayodhya,224206,2,1
21-12-2025,uttar pradesh,ayodhya,224207,0,1
21-12-2025,uttar pradesh,ayodhya,224228,0,2
21-12-2025,uttar pradesh,ayodhya,225411,1,10
21-12-2025,uttar pradesh,farrukhabad,205302,1,1
21-12-2025,uttar pradesh,farrukhabad,206451,0,7
21-12-2025,uttar pradesh,farrukhabad,207503,0,9
21-12-2025,uttar pradesh,farrukhabad,207504,0,6
21-12-2025,uttar pradesh,fatehpur,212645,0,23
21-12-2025,uttar pradesh,fatehpur,212655,5,17
21-12-2025,uttar pradesh,fatehpur,216221,2,10
21-12-2025,uttar pradesh,firozabad,205121,0,3
21-12-2025,uttar pradesh,firozabad,215126,1,11
21-12-2025,uttar pradesh,firozabad,283130,0,4
21-12-2025,uttar pradesh,firozabad,283151,2,6
21-12-2025,uttar pradesh,firozabad,283207,0,5
21-12-2025,uttar pradesh,gautam buddha nagar,201008,0,1
21-12-2025,uttar pradesh,gautam buddha nagar,201312,0,2
21-12-2025,uttar pradesh,gautam buddha nagar,203155,2,11
21-12-2025,uttar pradesh,ghaziabad,201003,3,20
21-12-2025,uttar pradesh,ghaziabad,201010,3,45
21-12-2025,uttar pradesh,ghaziabad,201011,1,12
21-12-2025,uttar pradesh,ghaziabad,201012,3,28
21-12-2025,uttar pradesh,ghaziabad,201102,16,235
21-12-2025,uttar pradesh,ghaziabad,201302,2,17
21-12-2025,uttar pradesh,ghaziabad,201309,4,39
21-12-2025,uttar pradesh,ghaziabad,245201,0,3
21-12-2025,uttar pradesh,ghaziabad,245304,3,22
21-12-2025,uttar pradesh,ghazipur,232333,1,8
21-12-2025,uttar pradesh,ghazipur,232340,0,7
21-12-2025,uttar pradesh,ghazipur,233221,1,15
21-12-2025,uttar pradesh,ghazipur,233233,0,5
21-12-2025,uttar pradesh,ghazipur,233301,0,2
21-12-2025,uttar pradesh,ghazipur,233306,0,3
21-12-2025,uttar pradesh,ghazipur,275202,2,8
21-12-2025,uttar pradesh,gonda,271122,2,21
21-12-2025,uttar pradesh,gonda,271125,2,12
21-12-2025,uttar pradesh,gonda,271126,0,5
21-12-2025,uttar pradesh,gonda,271202,1,21
21-12-2025,uttar pradesh,gonda,271205,0,1
21-12-2025,uttar pradesh,gonda,271305,2,16
21-12-2025,uttar pradesh,gonda,271319,0,8
21-12-2025,uttar pradesh,gonda,271401,2,11
21-12-2025,uttar pradesh,gonda,271402,1,6
21-12-2025,uttar pradesh,gonda,271503,1,11
21-12-2025,uttar pradesh,gorakhpur,273005,0,7
21-12-2025,uttar pradesh,gorakhpur,273015,2,34
21-12-2025,uttar pradesh,gorakhpur,273152,2,9
21-12-2025,uttar pradesh,gorakhpur,273404,1,14
21-12-2025,uttar pradesh,gorakhpur,273407,4,22
21-12-2025,uttar pradesh,gorakhpur,273411,1,18
21-12-2025,uttar pradesh,gorakhpur,273412,2,14
21-12-2025,uttar pradesh,hamirpur,210422,0,4
21-12-2025,uttar pradesh,hamirpur,210425,0,1
21-12-2025,uttar pradesh,hamirpur,210432,1,4
21-12-2025,uttar pradesh,hamirpur,210507,3,21
21-12-2025,uttar pradesh,hapur,245205,2,17
21-12-2025,uttar pradesh,hardoi,241121,0,10
21-12-2025,uttar pradesh,hardoi,241122,1,19
21-12-2025,uttar pradesh,hardoi,241126,0,16
21-12-2025,uttar pradesh,hardoi,241202,1,6
21-12-2025,uttar pradesh,hardoi,241204,4,26
21-12-2025,uttar pradesh,hardoi,241301,4,35
21-12-2025,uttar pradesh,hardoi,241305,0,17
21-12-2025,uttar pradesh,hardoi,241401,1,5
21-12-2025,uttar pradesh,hardoi,241402,4,26
21-12-2025,uttar pradesh,hardoi,241405,2,5
21-12-2025,uttar pradesh,hardoi,241407,1,18
21-12-2025,uttar pradesh,hathras,204102,1,9
21-12-2025,uttar pradesh,hathras,204211,3,10
21-12-2025,uttar pradesh,hathras,204215,1,24
21-12-2025,uttar pradesh,jalaun,285122,1,1
21-12-2025,uttar pradesh,jalaun,285124,0,4
21-12-2025,uttar pradesh,jalaun,285126,1,4
21-12-2025,uttar pradesh,jalaun,285129,1,3
21-12-2025,uttar pradesh,jalaun,285205,3,13
21-12-2025,uttar pradesh,jalaun,285223,0,3
21-12-2025,uttar pradesh,jaunpur,222003,0,1
21-12-2025,uttar pradesh,jaunpur,222113,0,5
21-12-2025,uttar pradesh,jaunpur,222132,3,15
21-12-2025,uttar pradesh,jaunpur,222146,3,12
21-12-2025,uttar pradesh,jaunpur,222149,1,1
21-12-2025,uttar pradesh,jaunpur,222162,0,13
21-12-2025,uttar pradesh,jaunpur,223103,0,15
21-12-2025,uttar pradesh,jhansi,284002,6,20
21-12-2025,uttar pradesh,jhansi,284202,2,18
21-12-2025,uttar pradesh,jhansi,284206,0,7
21-12-2025,uttar pradesh,jhansi,284301,1,6
21-12-2025,uttar pradesh,amroha,244236,0,1
21-12-2025,uttar pradesh,kannauj,209720,1,4
21-12-2025,uttar pradesh,kannauj,209727,2,13
21-12-2025,uttar pradesh,kannauj,209736,2,10
21-12-2025,uttar pradesh,kanpur dehat,208001,1,4
21-12-2025,uttar pradesh,kanpur dehat,209115,0,15
21-12-2025,uttar pradesh,kanpur dehat,209204,0,6
21-12-2025,uttar pradesh,kanpur dehat,209302,1,11
21-12-2025,uttar pradesh,kanpur dehat,209306,2,14
21-12-2025,uttar pradesh,kanpur nagar,208003,0,6
21-12-2025,uttar pradesh,kanpur nagar,208005,0,8
21-12-2025,uttar pradesh,kanpur nagar,208007,2,23
21-12-2025,uttar pradesh,kanpur nagar,208009,0,1
21-12-2025,uttar pradesh,kanpur nagar,208016,1,4
21-12-2025,uttar pradesh,kanpur nagar,208021,7,46
21-12-2025,uttar pradesh,kanpur nagar,208024,0,1
21-12-2025,uttar pradesh,kanpur nagar,209202,4,17
21-12-2025,uttar pradesh,kanpur nagar,209204,0,3
21-12-2025,uttar pradesh,kasganj,207001,0,2
21-12-2025,uttar pradesh,kasganj,207241,2,9
21-12-2025,uttar pradesh,kasganj,207245,0,10
21-12-2025,uttar pradesh,kasganj,207402,0,6
21-12-2025,uttar pradesh,kaushambi,212206,2,5
21-12-2025,uttar pradesh,kaushambi,212216,4,9
21-12-2025,uttar pradesh,kaushambi,212217,3,18
21-12-2025,uttar pradesh,lakhimpur kheri,262721,0,4
21-12-2025,uttar pradesh,lakhimpur kheri,262903,4,20
21-12-2025,uttar pradesh,lakhimpur kheri,262906,2,7
21-12-2025,uttar pradesh,lakhimpur kheri,271855,0,2
21-12-2025,uttar pradesh,kushinagar,274207,2,18
21-12-2025,uttar pradesh,kushinagar,274301,0,19
21-12-2025,uttar pradesh,kushinagar,274304,4,62
21-12-2025,uttar pradesh,kushinagar,274306,0,25
21-12-2025,uttar pradesh,kushinagar,274402,7,29
21-12-2025,uttar pradesh,lalitpur,284122,0,9
21-12-2025,uttar pradesh,lalitpur,284123,0,6
21-12-2025,uttar pradesh,lalitpur,284402,0,7
21-12-2025,uttar pradesh,lucknow,226002,3,62
21-12-2025,uttar pradesh,lucknow,226004,3,15
21-12-2025,uttar pradesh,lucknow,226005,3,13
21-12-2025,uttar pradesh,lucknow,226006,1,12
21-12-2025,uttar pradesh,lucknow,226008,3,28
21-12-2025,uttar pradesh,lucknow,226009,0,1
21-12-2025,uttar pradesh,lucknow,226021,4,34
21-12-2025,uttar pradesh,lucknow,226028,6,40
21-12-2025,uttar pradesh,lucknow,226029,0,17
21-12-2025,uttar pradesh,lucknow,226401,1,2
21-12-2025,uttar pradesh,lucknow,227101,0,5
21-12-2025,uttar pradesh,lucknow,227107,1,15
21-12-2025,uttar pradesh,lucknow,227111,1,8
21-12-2025,uttar pradesh,lucknow,227116,0,8
21-12-2025,uttar pradesh,lucknow,227308,2,11
21-12-2025,uttar pradesh,maharajganj,273157,1,22
21-12-2025,uttar pradesh,maharajganj,273301,2,20
21-12-2025,uttar pradesh,maharajganj,273303,7,47
21-12-2025,uttar pradesh,mahoba,210425,2,3
21-12-2025,uttar pradesh,mainpuri,205261,0,16
21-12-2025,uttar pradesh,mainpuri,205262,3,12
21-12-2025,uttar pradesh,mainpuri,205263,0,2
21-12-2025,uttar pradesh,mainpuri,205304,0,10
21-12-2025,uttar pradesh,mathura,281004,5,42
21-12-2025,uttar pradesh,mathura,281202,0,8
21-12-2025,uttar pradesh,mathura,281204,2,30
21-12-2025,uttar pradesh,mathura,281308,0,2
21-12-2025,uttar pradesh,mathura,281403,1,43
21-12-2025,uttar pradesh,mathura,281504,0,6
21-12-2025,uttar pradesh,mau,121705,1,9
21-12-2025,uttar pradesh,mau,221601,0,6
21-12-2025,uttar pradesh,mau,221706,2,7
21-12-2025,uttar pradesh,mau,275301,0,7
21-12-2025,uttar pradesh,mau,275302,1,6
21-12-2025,uttar pradesh,mau,275303,0,7
21-12-2025,uttar pradesh,mau,275304,4,17
21-12-2025,uttar pradesh,mau,276129,4,7
21-12-2025,uttar pradesh,meerut,250103,2,24
21-12-2025,uttar pradesh,meerut,250110,0,17
21-12-2025,uttar pradesh,mirzapur,231310,1,5
21-12-2025,uttar pradesh,mirzapur,231314,0,4
21-12-2025,uttar pradesh,moradabad,244104,0,1
21-12-2025,uttar pradesh,moradabad,244501,1,68
21-12-2025,uttar pradesh,moradabad,244926,2,27
21-12-2025,uttar pradesh,muzaffarnagar,247772,1,3
21-12-2025,uttar pradesh,muzaffarnagar,247775,1,2
21-12-2025,uttar pradesh,muzaffarnagar,247776,0,0
21-12-2025,uttar pradesh,muzaffarnagar,251202,1,6
21-12-2025,uttar pradesh,muzaffarnagar,251308,1,15
21-12-2025,uttar pradesh,muzaffarnagar,251311,1,24
21-12-2025,uttar pradesh,muzaffarnagar,251320,0,1
21-12-2025,uttar pradesh,pilibhit,262203,1,9
21-12-2025,uttar pradesh,pilibhit,262302,0,4
21-12-2025,uttar pradesh,pratapgarh,229410,1,2
21-12-2025,uttar pradesh,pratapgarh,230137,2,3
21-12-2025,uttar pradesh,pratapgarh,230139,0,9
21-12-2025,uttar pradesh,pratapgarh,230141,1,18
21-12-2025,uttar pradesh,pratapgarh,230144,1,3
21-12-2025,uttar pradesh,pratapgarh,230202,1,16
21-12-2025,uttar pradesh,pratapgarh,230302,1,1
21-12-2025,uttar pradesh,pratapgarh,230304,2,11
21-12-2025,uttar pradesh,pratapgarh,230306,1,10
21-12-2025,uttar pradesh,pratapgarh,230403,0,7
21-12-2025,uttar pradesh,prayagraj,211002,1,5
21-12-2025,uttar pradesh,prayagraj,211007,1,3
21-12-2025,uttar pradesh,prayagraj,211008,1,15
21-12-2025,uttar pradesh,prayagraj,211010,0,2
21-12-2025,uttar pradesh,prayagraj,211015,1,0
21-12-2025,uttar pradesh,prayagraj,211016,2,22
21-12-2025,uttar pradesh,prayagraj,212110,0,1
21-12-2025,uttar pradesh,prayagraj,212202,0,4
21-12-2025,uttar pradesh,prayagraj,212306,3,4
21-12-2025,uttar pradesh,prayagraj,212307,0,1
21-12-2025,uttar pradesh,prayagraj,212401,0,2
21-12-2025,uttar pradesh,prayagraj,212405,0,2
21-12-2025,uttar pradesh,prayagraj,212503,0,6
21-12-2025,uttar pradesh,prayagraj,221508,1,10
21-12-2025,uttar pradesh,prayagraj,228411,0,5
21-12-2025,uttar pradesh,rae bareli,229010,1,4
21-12-2025,uttar pradesh,rae bareli,229103,1,0
21-12-2025,uttar pradesh,rae bareli,229121,0,2
21-12-2025,uttar pradesh,rae bareli,229123,0,3
21-12-2025,uttar pradesh,rae bareli,229124,1,3
21-12-2025,uttar pradesh,rae bareli,229126,0,2
21-12-2025,uttar pradesh,rae bareli,229201,1,4
21-12-2025,uttar pradesh,rae bareli,229216,0,2
21-12-2025,uttar pradesh,rae bareli,229308,1,9
21-12-2025,uttar pradesh,rae bareli,229310,0,3
21-12-2025,uttar pradesh,rae bareli,229311,1,3
21-12-2025,uttar pradesh,rae bareli,229316,0,1
21-12-2025,uttar pradesh,rae bareli,229402,2,9
21-12-2025,uttar pradesh,rampur,244921,2,48
21-12-2025,uttar pradesh,saharanpur,247121,7,41
21-12-2025,uttar pradesh,saharanpur,247122,0,1
21-12-2025,uttar pradesh,saharanpur,247232,3,15
21-12-2025,uttar pradesh,saharanpur,247342,2,9
21-12-2025,uttar pradesh,saharanpur,247669,0,6
21-12-2025,uttar pradesh,saharanpur,247670,0,2
21-12-2025,uttar pradesh,saharanpur,247769,0,5
21-12-2025,uttar pradesh,sambhal,202412,5,43
21-12-2025,uttar pradesh,sambhal,243638,0,2
21-12-2025,uttar pradesh,sambhal,244301,3,12
21-12-2025,uttar pradesh,sambhal,244304,3,25
21-12-2025,uttar pradesh,sant kabir nagar,272162,0,13
21-12-2025,uttar pradesh,sant kabir nagar,272173,0,7
21-12-2025,uttar pradesh,sant kabir nagar,272199,1,25
21-12-2025,uttar pradesh,shahjahanpur,242001,17,106
21-12-2025,uttar pradesh,shahjahanpur,242401,1,29
21-12-2025,uttar pradesh,shamli,247771,2,2
21-12-2025,uttar pradesh,shamli,247772,4,19
21-12-2025,uttar pradesh,shamli,247778,2,17
21-12-2025,uttar pradesh,shamli,251319,0,3
21-12-2025,uttar pradesh,shrawasti,271835,1,22
21-12-2025,uttar pradesh,shrawasti,271865,0,11
21-12-2025,uttar pradesh,shrawasti,271870,0,1
21-12-2025,uttar pradesh,shrawasti,271872,0,2
21-12-2025,uttar pradesh,siddharthnagar,272148,0,8
21-12-2025,uttar pradesh,siddharthnagar,272152,4,25
21-12-2025,uttar pradesh,siddharthnagar,272191,1,7
21-12-2025,uttar pradesh,siddharthnagar,272202,3,18
21-12-2025,uttar pradesh,siddharthnagar,272206,6,27
21-12-2025,uttar pradesh,sitapur,261001,4,52
21-12-2025,uttar pradesh,sitapur,261151,2,7
21-12-2025,uttar pradesh,sitapur,261203,4,28
21-12-2025,uttar pradesh,sitapur,261403,2,18
21-12-2025,uttar pradesh,sonbhadra,231217,0,5
21-12-2025,uttar pradesh,sonbhadra,231222,0,6
21-12-2025,uttar pradesh,sonbhadra,231223,1,8
21-12-2025,uttar pradesh,sultanpur,227407,1,0
21-12-2025,uttar pradesh,sultanpur,227805,0,9
21-12-2025,uttar pradesh,sultanpur,227808,3,10
21-12-2025,uttar pradesh,sultanpur,228001,4,38
21-12-2025,uttar pradesh,sultanpur,228119,1,10
21-12-2025,uttar pradesh,sultanpur,228132,0,5
